Customer_ID,First_Name,Surname,Street_Address,Age,Gender,Location,Tenure_Months,Activation_Date,Plan_Type,Contract_Duration_Months,Data_Usage_GB,Call_Minutes,SMS_Count,Payment_History_12mo,Outstanding_Balance,Monthly_Bill,Num_Complaints,Support_Tickets,Payment_Delays,Churn,Customer Phone Number
C1752,Joshua,Black,510 Alex Corner Apt. 326,55,Female,Harare,44,17/5/2021,Prepaid,2,23.47,95.6,42,10,40.73,8.01,3,2,3,1,752409036
C1753,Meagan,Robertson,26650 Willie Vista Apt. 481,37,Female,Masvingo,55,26/10/2022,Prepaid,19,0.0,1204.0,108,9,51.7,53.17,1,3,2,0,758152647
C1754,Jessica,Moore,10896 John Creek Apt. 757,44,Female,Masvingo,13,9/3/2021,Postpaid,21,16.4,673.4,482,10,42.08,13.94,2,2,2,0,729989274
C1755,Christopher,Harper,3179 Debra Summit Suite 348,24,Female,Harare,2,8/6/2020,Postpaid,15,37.07,721.3,270,8,93.21,18.07,0,3,3,0,728383135
C1756,Michael,Franklin,036 Shane Crossroad Apt. 959,61,Female,Gweru,46,28/2/2024,Postpaid,0,0.0,356.6,496,8,56.55,0.0,1,3,0,0,776708149
C1757,Jeffrey,Peterson,7990 Kent Valleys Apt. 572,37,Male,Mutare,23,30/10/2022,Prepaid,2,0.0,372.9,80,12,22.7,30.3,0,1,3,0,711977247
C1758,Charles,Graham,53420 Hill Forks Suite 199,38,Male,Mutare,27,20/11/2021,Postpaid,0,25.65,907.7,362,12,55.41,25.17,5,0,3,0,766980177
C1759,Matthew,Forbes,081 Rose Ports,58,Female,Mutare,41,13/12/2021,Postpaid,11,22.95,1064.4,343,9,63.32,24.42,4,3,0,0,792065311
C1760,Vanessa,Dunn,6653 Brown Forest,67,Female,Harare,52,16/4/2023,Postpaid,20,8.17,638.8,293,11,139.65,9.76,3,1,3,0,736290376
C1761,Ashley,Hinton,851 Joel Vista,52,Male,Masvingo,39,2/11/2023,Postpaid,11,18.8,0.0,247,8,0.0,5.76,5,0,1,0,747541832
C1762,Jason,Wolf,524 Nicholas Port Apt. 440,26,Female,Gweru,53,6/1/2025,Prepaid,17,7.86,1065.3,293,9,39.9,82.97,3,0,2,1,798414246
C1763,Angela,Beltran,16179 Andrew Skyway,21,Female,Gweru,47,27/11/2020,Postpaid,24,16.23,244.6,367,8,77.42,51.51,2,2,2,0,727950506
C1764,Christopher,Wheeler,778 Parker Grove Suite 108,52,Male,Mutare,51,5/6/2023,Postpaid,15,6.43,377.2,138,12,56.08,32.37,5,2,3,1,777975389
C1765,Alyssa,Gonzalez,420 Amanda Gardens Suite 830,30,Male,Masvingo,38,4/5/2024,Prepaid,4,18.46,277.2,78,9,102.55,41.26,2,1,0,0,729889427
C1766,Stephanie,Obrien,229 Nicole Creek Suite 674,69,Female,Masvingo,8,28/7/2022,Prepaid,14,30.01,480.9,300,11,29.03,60.69,0,0,2,0,735925598
C1767,Matthew,Turner,5227 Lucas Shore,61,Female,Mutare,19,17/12/2020,Postpaid,24,20.29,474.4,385,10,29.15,7.91,4,2,3,0,730763968
C1768,Sharon,Steele,1298 Megan Cliffs,28,Male,Mutare,35,6/9/2023,Postpaid,4,0.0,269.3,445,11,88.32,44.69,1,0,0,1,759335065
C1769,Nicholas,Key,7008 Hernandez Street Suite 552,44,Male,Harare,42,2/2/2024,Prepaid,0,16.62,891.8,57,8,72.87,61.98,0,0,3,0,731077014
C1770,Garrett,Hodges,292 Brandon Meadow,69,Male,Gweru,31,15/8/2021,Postpaid,10,26.42,180.7,449,12,37.02,27.3,2,3,2,0,774990969
C1771,Melissa,Hall,817 Robert Flats,19,Female,Harare,18,1/6/2024,Prepaid,11,0.0,320.9,496,12,36.51,0.0,2,3,1,0,786608756
C1772,Laura,Neal,8869 Tina Forges Apt. 833,50,Female,Masvingo,54,6/6/2022,Prepaid,16,5.61,75.2,357,9,32.22,55.03,3,0,1,0,784998649
C1773,Laura,Alexander,252 Martin Walks Apt. 245,30,Male,Bulawayo,19,9/4/2023,Prepaid,11,3.05,740.6,133,11,76.64,20.61,5,1,1,1,787185592
C1774,Timothy,Bond,829 Michael Curve,53,Male,Harare,34,21/2/2021,Postpaid,23,52.86,285.9,192,11,27.4,27.78,5,1,1,0,711972645
C1775,Tyler,Reyes,41179 Harmon Turnpike,21,Female,Gweru,39,2/3/2022,Prepaid,7,0.0,212.4,393,8,11.32,0.0,3,0,3,1,723865640
C1776,Katrina,Russo,35916 Makayla Canyon,32,Male,Gweru,43,11/5/2022,Prepaid,2,12.54,139.2,153,10,69.48,47.97,1,3,1,1,789214100
C1777,Courtney,Young,8129 Caitlin Corners,32,Female,Masvingo,21,26/4/2020,Prepaid,11,38.66,686.1,71,11,114.17,32.86,0,1,3,0,745073978
C1778,Sandra,Butler,66061 Hansen Orchard,66,Male,Gweru,31,7/8/2020,Postpaid,22,4.84,539.4,39,8,67.74,47.63,4,0,3,0,735956067
C1779,Erica,Matthews,9326 Beasley Keys Suite 762,53,Female,Bulawayo,28,21/5/2022,Postpaid,22,30.84,0.0,418,10,1.04,56.19,0,1,1,0,723626214
C1780,Stephen,Simmons,3539 Case Garden,67,Male,Masvingo,4,12/1/2025,Postpaid,12,2.91,933.0,25,10,57.35,22.98,1,1,2,1,727637729
C1781,Anthony,Reed,5914 Haney Isle,25,Male,Gweru,7,9/3/2025,Prepaid,24,8.36,1087.8,24,9,3.66,49.83,0,1,1,0,793797485
C1782,Betty,Garcia,051 Anderson Row Suite 177,30,Male,Masvingo,38,25/2/2023,Prepaid,12,21.0,1482.4,141,12,37.48,2.99,0,3,2,0,751230897
C1783,Jennifer,Harrison,484 Holmes Hollow,64,Male,Harare,19,27/5/2021,Postpaid,18,23.04,493.1,373,11,66.72,30.72,0,2,0,0,793689116
C1784,Angela,Hanna,6331 Shannon Locks Suite 822,60,Female,Harare,43,4/12/2020,Postpaid,7,14.04,683.2,153,9,33.88,20.54,5,2,2,0,782119783
C1785,James,Ward,872 Martin Falls,40,Female,Harare,4,22/11/2020,Prepaid,21,0.8,839.1,59,8,4.9,0.0,4,3,2,0,756739632
C1786,Jeff,Tucker,078 Charles Garden,62,Female,Harare,1,10/5/2020,Prepaid,23,25.96,566.5,172,9,53.55,47.02,2,1,3,0,737973439
C1787,Victoria,Jones,08701 Hernandez Point,47,Male,Gweru,3,21/5/2023,Postpaid,11,20.73,631.3,37,12,82.22,36.91,1,3,0,0,787880464
C1788,Belinda,Allen,955 Jones Underpass,58,Female,Bulawayo,57,25/6/2024,Prepaid,4,17.39,637.2,495,11,34.15,6.81,1,2,2,1,775505013
C1789,Jennifer,Freeman,8804 Stanley Hollow,36,Female,Mutare,19,2/1/2025,Postpaid,22,31.26,660.3,459,10,0.0,51.49,2,2,1,1,775841580
C1790,Kyle,Palmer,939 Clark Lake,58,Female,Mutare,9,6/11/2021,Prepaid,14,0.0,260.3,31,9,34.0,0.0,1,3,3,1,760508330
C1791,Joseph,Hood,833 Cody Branch Suite 227,45,Male,Mutare,48,28/5/2021,Postpaid,19,6.14,184.8,7,8,13.11,28.56,4,1,2,1,772392038
C1792,Stephanie,Arnold,14603 Pruitt Shoals Suite 639,47,Male,Mutare,51,29/12/2021,Prepaid,2,10.93,1158.1,12,10,19.29,16.6,3,1,1,0,736630060
C1793,Barbara,Sanchez,125 Nicole Green Apt. 347,59,Male,Harare,1,29/7/2021,Prepaid,17,0.0,392.3,380,12,40.59,43.56,0,0,0,0,758514867
C1794,Michael,Schneider,4707 Lewis Stream,41,Male,Mutare,52,15/1/2022,Postpaid,17,5.92,213.4,166,9,73.22,36.83,1,0,3,0,799451071
C1795,Stacy,Diaz,270 Brandt Burgs,29,Male,Masvingo,16,5/8/2024,Prepaid,1,16.91,483.0,104,10,77.37,51.3,2,0,1,1,737692743
C1796,Courtney,Morales,4147 Fleming Parkway,33,Male,Mutare,22,3/7/2024,Postpaid,21,14.84,847.5,356,11,54.43,0.0,1,0,1,1,781801353
C1797,Elizabeth,Clarke,56780 Joe Villages Suite 984,34,Female,Bulawayo,48,18/5/2020,Prepaid,8,0.0,743.4,117,8,18.91,0.0,0,2,3,0,727172678
C1798,Eileen,Smith,25851 Diaz Lodge Apt. 706,60,Male,Mutare,19,25/3/2021,Prepaid,19,19.55,541.9,453,8,42.42,8.44,0,0,1,0,738613621
C1799,Ashley,Mcdaniel,975 Jacqueline Well,59,Male,Bulawayo,27,15/2/2021,Postpaid,15,13.86,571.7,267,11,32.15,41.13,3,1,3,0,750797952
C1800,Patricia,Frye,3611 Christian Ramp Apt. 766,34,Female,Masvingo,19,14/4/2023,Prepaid,13,37.94,652.5,487,9,0.0,42.7,5,1,1,1,737084365
C1801,Bobby,Martinez,4763 Brandon Prairie,31,Male,Harare,36,18/12/2022,Postpaid,14,18.02,475.3,249,8,69.76,18.74,4,3,2,0,799298558
C1802,Joe,Perry,922 Cheryl Glens Apt. 086,50,Male,Harare,16,22/5/2023,Prepaid,1,19.56,914.7,344,8,68.52,12.82,2,3,2,0,791365004
C1803,Linda,Bridges,716 Kelly Burg,44,Male,Harare,42,23/4/2020,Postpaid,7,14.77,341.5,197,11,38.38,40.92,4,0,3,0,763444607
C1804,Emma,Smith,138 Zimmerman Inlet Suite 801,27,Male,Mutare,29,17/8/2022,Postpaid,0,11.7,0.0,84,8,24.62,7.69,0,0,0,0,768847385
C1805,Donald,Chapman,964 Rodriguez Stravenue,19,Female,Harare,48,10/1/2024,Postpaid,4,0.0,429.4,349,12,72.32,48.1,1,1,2,0,765859612
C1806,Connie,Haas,26378 Johnson Street Suite 743,20,Female,Gweru,11,31/8/2020,Prepaid,21,26.54,339.0,60,12,78.92,62.64,1,0,1,0,731272166
C1807,Larry,Alexander,347 Craig Glens Apt. 282,63,Female,Harare,22,18/2/2024,Postpaid,20,8.57,372.4,107,10,99.75,60.72,1,0,2,0,729796900
C1808,Christopher,Burns,216 Brandy Lock Apt. 582,39,Female,Gweru,32,2/11/2023,Prepaid,12,24.17,790.5,105,9,41.86,3.62,3,1,0,0,736762085
C1809,Sabrina,Salas,7024 Cassandra Ways,42,Male,Harare,59,18/2/2021,Prepaid,8,12.58,670.3,15,8,77.12,35.53,4,2,3,0,721244672
C1810,Joshua,Fletcher,08931 William Locks,49,Male,Harare,51,31/3/2024,Prepaid,21,15.26,824.8,305,9,0.0,31.24,4,2,3,0,735164700
C1811,John,Young,15313 Sims Underpass Suite 402,28,Female,Harare,54,10/11/2022,Postpaid,3,17.09,861.6,161,8,59.46,10.89,1,3,2,1,741932914
C1812,Donna,Fowler,8535 Jeffrey Ridges,35,Female,Bulawayo,58,27/8/2021,Postpaid,15,22.87,766.3,386,10,39.77,61.36,5,3,0,0,788508636
C1813,Gabriel,Liu,1939 Harris Station,52,Male,Mutare,24,29/3/2024,Prepaid,11,21.02,876.8,224,9,22.69,53.66,4,1,1,1,783179381
C1814,David,Mills,413 Robert Plaza Apt. 127,41,Male,Mutare,33,28/11/2021,Prepaid,16,0.0,511.7,70,8,66.97,58.82,1,2,3,0,774460261
C1815,Stephanie,Morgan,78134 Lee Square Apt. 722,21,Female,Harare,44,15/3/2024,Prepaid,7,8.46,153.2,187,8,121.71,27.9,5,2,3,1,762931665
C1816,Sheila,Thompson,46183 Frey Square Suite 612,48,Male,Masvingo,20,31/12/2020,Prepaid,17,8.22,854.7,229,10,13.42,16.49,2,3,3,1,755544667
C1817,Edward,Small,620 Santiago Route Apt. 493,65,Male,Mutare,32,5/4/2020,Prepaid,9,1.92,193.9,86,9,35.43,58.43,1,2,2,1,775595739
C1818,Carl,Garrett,3237 Hall Overpass Apt. 496,45,Male,Harare,20,8/1/2024,Postpaid,24,32.52,297.2,365,9,36.51,52.96,2,0,3,1,795505610
C1819,Joshua,Davis,6221 Stephen Fork Suite 396,47,Male,Bulawayo,50,23/8/2021,Postpaid,5,0.0,675.9,246,8,84.55,52.81,1,1,2,0,797722907
C1820,Anthony,Cook,42365 Kathy Point Apt. 656,31,Male,Mutare,6,6/9/2024,Postpaid,8,0.0,671.7,249,11,55.42,3.21,0,0,1,0,799733978
C1821,Heather,Mcbride,287 Hernandez Islands,25,Female,Mutare,57,2/7/2024,Prepaid,6,19.79,458.1,270,12,61.9,0.0,2,0,3,0,735621906
C1822,Shannon,Beasley,6227 Medina Ports,48,Female,Bulawayo,43,26/2/2025,Prepaid,2,9.32,428.0,341,9,27.39,0.0,4,2,1,0,783143807
C1823,Kelsey,Mitchell,3421 Katie Ports Suite 242,27,Female,Bulawayo,23,26/3/2023,Prepaid,3,11.41,773.8,340,12,16.02,36.45,0,0,1,0,798219307
C1824,Brett,Robinson,42375 Brewer Plaza,18,Female,Gweru,45,30/12/2020,Postpaid,11,21.76,123.1,171,11,40.07,44.33,4,3,0,0,748775659
C1825,Ryan,Brown,93058 Davis Shore Apt. 886,54,Female,Harare,18,17/9/2020,Prepaid,0,0.0,1137.9,480,12,24.97,23.6,0,3,1,0,784304782
C1826,Brittany,Dunn,977 Wyatt Lakes,54,Female,Bulawayo,50,8/1/2024,Prepaid,20,13.36,0.0,218,8,61.59,24.63,2,1,1,0,769431438
C1827,James,Gibson,583 Larson Turnpike,37,Male,Mutare,19,21/9/2021,Prepaid,6,14.5,448.2,491,10,18.12,0.0,0,0,2,0,716377844
C1828,Cameron,Hamilton,99664 Colin Corner Apt. 860,57,Female,Bulawayo,19,7/10/2023,Postpaid,22,17.25,555.2,360,11,46.57,23.6,2,2,2,1,769138055
C1829,Brenda,Fletcher,77863 Walters Ville,22,Male,Gweru,4,1/12/2023,Postpaid,15,16.12,649.9,312,10,54.3,24.84,2,3,1,1,793507119
C1830,Crystal,Franklin,971 Michael Forest,33,Female,Bulawayo,33,28/12/2021,Postpaid,2,35.59,12.0,12,11,68.8,26.91,4,0,3,0,784309486
C1831,Kristin,Barrett,233 Kathryn Mills,29,Female,Masvingo,60,17/11/2021,Prepaid,20,15.65,748.6,72,8,50.05,55.29,0,1,1,0,759289474
C1832,Daniel,Hopkins,9924 Sean Ramp,59,Male,Mutare,21,30/4/2022,Postpaid,23,27.47,351.7,325,11,69.39,12.09,4,2,3,0,725946856
C1833,Courtney,Ingram,97298 Gonzalez Port Suite 350,61,Female,Harare,21,17/5/2022,Postpaid,19,6.13,974.3,274,12,86.31,62.0,5,3,2,0,781278759
C1834,Samantha,Erickson,47511 Diane Court Apt. 508,55,Male,Harare,21,1/10/2022,Prepaid,15,0.0,1035.6,64,11,60.04,34.92,3,0,2,0,783569148
C1835,David,Goodwin,16009 Ann Village,26,Female,Gweru,31,22/3/2024,Prepaid,3,16.72,898.0,7,10,57.25,13.7,5,2,0,0,743865726
C1836,Joshua,Walton,0182 Kari Cliff,65,Male,Masvingo,8,11/2/2023,Prepaid,5,32.34,647.7,260,9,53.01,0.0,3,0,0,0,732930517
C1837,Carrie,Thomas,0905 Martin Forges,35,Male,Masvingo,31,10/2/2022,Postpaid,23,0.0,423.0,275,9,39.4,33.96,4,2,0,0,760181268
C1838,Emily,Randolph,59780 Angela Tunnel Suite 361,67,Male,Gweru,17,29/8/2024,Prepaid,17,11.65,244.9,155,9,58.16,34.32,4,2,2,0,783575002
C1839,Donald,Alvarez,5654 Jonathan Parkways Apt. 098,66,Female,Masvingo,59,5/11/2021,Prepaid,2,11.33,376.5,383,10,107.44,44.08,5,2,1,1,773397403
C1840,William,Lara,93519 Maxwell Passage,36,Male,Gweru,13,17/7/2021,Prepaid,5,0.0,410.7,189,8,54.08,54.3,0,3,2,1,722002333
C1841,Ann,Scott,2173 Reed Corner Apt. 391,68,Male,Harare,19,20/3/2022,Postpaid,22,19.0,93.7,43,10,81.77,0.0,5,2,2,0,766094863
C1842,Melanie,Avila,6560 Brian Land,61,Female,Gweru,45,1/5/2022,Prepaid,22,17.59,284.4,95,12,42.94,38.18,3,1,1,0,794269909
C1843,Logan,Morris,55701 Luis Lodge,68,Male,Masvingo,21,12/6/2021,Postpaid,7,18.51,400.5,204,8,34.6,54.09,5,0,1,0,753683871
C1844,Richard,Kane,455 Vicki Union Apt. 181,53,Male,Bulawayo,51,12/1/2023,Postpaid,13,17.44,302.9,148,12,67.86,29.48,0,1,2,0,784991502
C1845,Elizabeth,Lee,8217 Victoria Rest,70,Female,Harare,40,14/10/2022,Postpaid,16,0.0,638.9,356,8,45.22,39.9,2,2,0,1,769694757
C1846,John,Rios,5179 Lorraine Pass,52,Female,Masvingo,4,8/7/2023,Prepaid,0,14.89,172.0,135,9,57.79,24.09,2,3,1,1,753032907
C1847,Debra,Simmons,7436 Crystal Meadows Apt. 113,39,Male,Mutare,11,3/1/2025,Postpaid,18,8.36,430.8,309,12,69.04,0.0,3,3,2,0,778043678
C1848,Brandon,Smith,6374 Adkins Common Apt. 009,56,Female,Bulawayo,55,20/12/2023,Postpaid,17,13.37,275.7,448,12,38.74,18.38,5,1,1,0,753928283
C1849,Brenda,Miller,1446 Sara Drive Suite 138,29,Male,Harare,14,2/6/2021,Postpaid,2,0.0,463.2,43,9,94.17,19.06,1,1,2,0,735866240
C1850,Nathan,Mejia,6182 Myers Tunnel Suite 731,41,Female,Mutare,25,1/2/2022,Postpaid,1,26.77,967.9,149,11,60.58,14.82,3,0,0,1,717741734
C1851,Scott,Welch,49996 Campbell Oval Suite 177,25,Male,Harare,6,4/10/2024,Prepaid,3,16.73,807.5,230,8,0.0,34.68,5,1,3,0,754083277
C1852,Heather,Deleon,5500 White Landing,58,Female,Harare,45,14/12/2024,Postpaid,6,34.82,951.4,267,12,75.5,10.0,0,1,2,0,790848769
C1853,Brian,Richardson,2734 Sophia Stravenue Apt. 456,46,Female,Harare,4,19/6/2022,Prepaid,3,1.31,0.0,123,11,40.63,37.38,0,0,0,0,795819710
C1854,Laura,Bradley,02547 Mark Squares,51,Male,Mutare,54,26/10/2022,Prepaid,21,0.0,586.0,66,8,86.96,29.16,4,2,0,0,788300238
C1855,Timothy,Jennings,1006 Jillian Keys Suite 421,46,Male,Masvingo,10,2/8/2023,Postpaid,22,10.94,421.0,231,11,12.26,13.95,3,1,0,1,791384307
C1856,Olivia,Robinson,880 Young Island Suite 905,56,Male,Harare,32,21/9/2022,Prepaid,16,0.0,764.5,9,10,23.19,45.84,4,0,2,0,764057996
C1857,Nicholas,Hernandez,17754 Mckenzie Estate Apt. 145,34,Female,Mutare,28,26/4/2023,Prepaid,13,12.81,298.3,131,10,15.82,51.94,5,0,3,0,722095284
C1858,Kristine,Johnson,681 Sawyer Plaza Suite 880,46,Female,Harare,50,13/10/2021,Prepaid,15,7.02,260.3,29,12,20.04,30.06,5,3,0,0,750787306
C1859,Amanda,Meyer,661 Juan Groves,69,Male,Mutare,47,25/4/2023,Postpaid,21,6.01,241.3,422,10,13.39,0.0,5,3,2,0,778976291
C1860,Gary,Ford,0953 Krystal Road Apt. 566,46,Female,Masvingo,49,31/10/2022,Postpaid,3,12.68,1047.3,30,9,23.73,67.93,5,3,2,1,720604336
C1861,Mary,Blake,68436 Moore Rue Suite 185,34,Male,Bulawayo,20,6/7/2024,Postpaid,7,3.87,851.6,178,9,49.9,54.72,3,3,3,0,772399768
C1862,Emily,Fisher,294 Bradley Lights,53,Female,Bulawayo,58,18/6/2021,Prepaid,11,0.0,111.9,207,12,51.58,48.15,0,2,3,0,757503983
C1863,Kristin,Marsh,037 Taylor Corners Suite 202,26,Female,Masvingo,50,1/3/2022,Prepaid,20,0.0,486.3,148,8,25.6,21.53,5,1,3,0,726876290
C1864,Sarah,Barnett,410 Kelly Island,18,Male,Masvingo,46,5/4/2020,Postpaid,6,1.29,910.0,251,10,52.38,46.96,5,1,2,0,713143197
C1865,Gina,Lewis,50465 John Tunnel Suite 293,43,Female,Masvingo,35,22/8/2021,Postpaid,14,2.09,179.5,291,10,40.58,83.21,4,1,3,0,748277823
C1866,Daniel,Woods,0823 Mccall Glen Suite 872,21,Female,Bulawayo,42,26/7/2022,Prepaid,14,15.42,470.8,110,8,86.35,16.73,4,2,1,0,756027924
C1867,Edgar,Stevens,7447 Makayla Unions,52,Male,Mutare,32,5/12/2023,Postpaid,4,4.93,850.2,85,9,18.08,57.96,0,2,0,0,790197726
C1868,Jesse,Smith,653 Alexander Estate,56,Male,Masvingo,10,11/12/2020,Prepaid,17,0.0,460.4,399,9,37.81,25.35,2,1,0,0,764516220
C1869,Michael,Jefferson,8666 Allison Burgs Suite 406,29,Female,Mutare,45,22/2/2021,Postpaid,16,13.28,479.1,295,10,64.88,0.0,0,3,1,1,776328905
C1870,Adam,Davidson,847 Michael Stravenue,36,Male,Masvingo,15,3/8/2020,Postpaid,1,6.65,945.3,284,8,72.12,19.36,4,3,2,1,712129708
C1871,Christopher,Lam,7504 Vicki Ridge,43,Male,Gweru,36,5/2/2021,Postpaid,16,0.34,398.7,256,8,28.92,3.62,0,2,1,0,786521084
C1872,Paula,Thompson,1734 Curtis Locks,19,Male,Bulawayo,31,17/6/2024,Prepaid,19,22.78,347.1,357,9,38.64,36.96,5,3,1,0,745406607
C1873,Matthew,Schmidt,2203 Dawn Motorway Suite 467,54,Male,Bulawayo,20,23/4/2023,Prepaid,22,6.22,0.0,147,10,50.99,43.08,2,0,2,0,717863550
C1874,Patrick,Walker,53271 Ashley Route Apt. 990,40,Female,Bulawayo,13,18/2/2021,Postpaid,3,25.38,599.9,144,11,25.83,74.87,0,0,0,0,751485761
C1875,Joseph,Lang,059 Benjamin Fall Suite 505,51,Female,Masvingo,37,24/3/2020,Postpaid,11,47.23,444.7,273,12,11.9,20.95,2,1,0,0,714745150
C1876,Theodore,Howell,2929 Linda Spring,70,Female,Masvingo,18,27/9/2023,Prepaid,18,22.93,932.7,412,8,20.13,57.93,2,3,2,0,779526354
C1877,Stephanie,Scott,3761 Cathy Stream,69,Female,Harare,21,28/11/2020,Postpaid,14,12.96,229.7,300,11,63.87,70.28,0,0,3,1,724896261
C1878,Jennifer,Daugherty,57168 Perkins Hollow,19,Female,Mutare,45,14/3/2025,Prepaid,21,15.14,579.1,327,8,10.09,50.25,3,2,2,1,771507946
C1879,William,Brown,63512 Douglas Plaza Suite 848,22,Male,Bulawayo,46,4/7/2023,Postpaid,15,7.1,206.6,22,12,100.05,43.77,3,3,0,0,767330795
C1880,Kimberly,Warren,694 Johnson Islands Apt. 853,50,Male,Mutare,48,28/1/2024,Postpaid,11,26.47,444.0,355,10,45.8,0.0,3,3,2,0,782631041
C1881,Cynthia,Higgins,2831 Sarah Ranch Apt. 037,43,Female,Mutare,17,31/10/2024,Prepaid,7,6.11,400.8,263,9,30.16,0.1,3,3,3,0,712030245
C1882,Amber,Bishop,77348 James Mountains Suite 214,44,Male,Masvingo,13,25/10/2020,Prepaid,14,18.36,463.0,486,9,43.76,69.3,1,1,1,0,737121305
C1883,Mary,Reeves,1880 Mendoza Ville,24,Female,Masvingo,1,7/12/2021,Postpaid,17,6.18,441.4,73,8,59.18,50.48,2,3,2,1,717479773
C1884,Kevin,Carr,59630 Jones Key,25,Female,Masvingo,58,28/5/2020,Postpaid,14,6.38,897.5,269,11,29.82,53.52,0,0,0,0,756087711
C1885,Lisa,Miller,19157 Kenneth Port,30,Female,Gweru,4,10/4/2023,Postpaid,22,23.86,816.8,89,11,6.06,0.0,1,3,3,1,759155936
C1886,Matthew,Myers,668 Harris Parkways Suite 397,32,Male,Harare,34,23/11/2021,Prepaid,19,0.0,502.1,204,11,40.88,19.05,3,0,1,0,735572826
C1887,Ronald,Vega,684 Hurley Ridge Apt. 030,38,Male,Gweru,25,18/8/2021,Prepaid,8,0.0,230.4,130,11,58.64,47.72,1,2,3,0,719473660
C1888,Jesse,Bradley,96330 Scott Glens,61,Male,Gweru,51,2/10/2022,Prepaid,11,0.52,729.5,375,11,62.42,49.41,4,3,1,1,797764075
C1889,Jeremiah,Griffin,792 Reyes Cliffs,44,Female,Mutare,23,26/2/2022,Postpaid,5,7.94,458.1,387,12,48.64,20.21,1,2,0,0,774363511
C1890,Shirley,Franklin,82118 Kristin Curve,41,Female,Masvingo,27,31/10/2020,Postpaid,4,6.87,901.7,158,9,23.29,29.86,2,0,0,1,788866483
C1891,Marc,Guzman,7479 Lee Cove Suite 694,37,Female,Harare,40,23/4/2020,Prepaid,12,1.11,402.9,469,9,36.17,54.88,1,3,0,0,742490561
C1892,Joshua,Potter,5744 Fletcher Stream Suite 784,29,Female,Masvingo,37,24/10/2023,Prepaid,22,23.1,572.3,212,11,74.77,8.93,0,1,1,1,718085898
C1893,Tara,Coleman,6626 White Brook Suite 646,34,Male,Bulawayo,6,30/7/2023,Prepaid,4,23.99,687.8,475,12,0.0,67.86,4,3,2,0,791493956
C1894,Melissa,Lewis,2863 Frederick Burg Suite 324,26,Female,Mutare,4,15/7/2023,Prepaid,4,23.31,655.8,481,12,37.35,28.58,5,3,3,0,714676637
C1895,Tyler,Yates,03216 Rebecca Alley Apt. 988,39,Female,Mutare,54,1/6/2021,Postpaid,6,26.72,786.9,345,10,51.19,54.83,2,0,2,1,747117501
C1896,Stephanie,Stanton,68112 Brown Shoal Apt. 203,32,Male,Bulawayo,48,28/4/2024,Prepaid,0,3.47,570.5,106,12,91.51,0.0,4,0,3,0,759065485
C1897,Michael,Martinez,04091 Smith Course,19,Male,Gweru,22,6/7/2020,Prepaid,17,0.0,525.3,384,11,80.08,33.96,2,3,3,1,793069121
C1898,Noah,Nguyen,816 David Dam,24,Male,Masvingo,39,24/3/2022,Postpaid,10,33.84,415.4,415,10,55.62,29.58,0,1,0,0,778362023
C1899,Barbara,Bowman,69500 Cervantes Mission Suite 222,35,Female,Bulawayo,52,4/5/2022,Prepaid,13,29.46,528.7,352,11,54.63,3.81,1,1,0,0,711637346
C1900,Andrew,Henderson,286 Luna Mountain,26,Female,Gweru,49,4/2/2022,Postpaid,10,6.69,752.0,337,12,16.96,23.7,2,0,2,1,732481011
C1901,Maria,Reid,1732 Martin Glens,41,Male,Bulawayo,40,9/11/2022,Prepaid,12,17.61,935.0,390,8,43.6,20.12,2,0,0,0,720971700
C1902,Keith,Smith,15085 Heather Square Apt. 500,63,Female,Harare,38,27/4/2020,Postpaid,18,0.0,641.9,24,10,60.39,45.8,4,1,3,0,792117261
C1903,Brittany,Mcconnell,2912 Mathis Port Apt. 096,25,Male,Gweru,15,20/7/2023,Postpaid,1,1.65,805.9,340,9,48.85,30.31,3,2,1,1,786122801
C1904,David,Snow,23376 Brandon Oval,62,Male,Gweru,10,6/9/2020,Postpaid,13,2.69,866.9,5,12,60.06,32.66,1,2,3,0,797292900
C1905,Michael,Pope,3670 Jennifer Unions,36,Female,Bulawayo,22,23/10/2023,Postpaid,24,4.5,420.8,122,10,63.09,62.96,0,0,1,1,769852369
C1906,Amy,Silva,91727 David Field,38,Female,Harare,3,23/1/2022,Prepaid,24,7.04,356.7,112,12,32.27,47.21,3,2,1,0,781703505
C1907,Lisa,Powell,2891 Thomas Lodge,39,Male,Bulawayo,54,12/1/2024,Postpaid,0,17.7,868.7,271,12,0.0,19.97,1,1,2,1,744332157
C1908,Jason,Carrillo,38920 Wilson Loop Suite 986,65,Female,Bulawayo,59,16/3/2025,Prepaid,11,13.17,387.9,54,8,40.38,16.28,5,1,2,0,753732016
C1909,Cindy,Alexander,2617 Jimmy Springs,20,Female,Harare,29,5/1/2022,Prepaid,0,22.17,505.2,234,8,64.18,3.81,4,3,0,0,790913793
C1910,Anita,Roy,01262 Jackson Parkways,49,Female,Mutare,49,15/9/2021,Prepaid,6,15.16,517.6,242,8,17.65,30.13,1,2,1,0,778084152
C1911,Gina,Mcdaniel,6291 Davis Plains,55,Male,Harare,6,7/12/2021,Postpaid,0,30.98,494.2,382,11,52.39,9.06,5,0,3,0,794009074
